Date,Open,High,Low,Close,Adj Close,Volume
2013-10-10,66.849998,67.959999,66.660004,67.690002,56.393040,2471000
2013-10-11,68.099998,68.150002,67.760002,68.029999,56.676289,1955500
2013-10-15,68.150002,68.449997,67.769997,68.220001,56.834591,2120900
2013-10-16,68.180000,68.559998,68.059998,68.400002,56.984539,1666300
2013-10-17,68.449997,68.820000,68.180000,68.739998,57.267799,1931300
2013-10-18,69.000000,69.839996,68.879997,69.529999,57.925964,2507300
2013-10-21,69.790001,70.050003,69.580002,69.900002,58.234196,2505100
2013-10-22,69.500000,69.570000,69.150002,69.150002,58.166920,2984000
2013-10-23,69.000000,69.790001,68.949997,69.199997,58.208969,2422700
2013-10-24,69.400002,69.639999,69.269997,69.360001,58.343555,1257500
2013-10-25,69.500000,69.660004,69.360001,69.449997,58.419258,1264400
2013-10-28,69.599998,69.830002,69.449997,69.610001,58.553841,1598800
2013-10-29,69.820000,70.199997,69.680000,70.059998,58.932377,2256400
2013-10-30,70.190002,70.300003,69.739998,70.220001,59.066971,2003000
2013-10-31,70.239998,70.750000,70.010002,70.019997,58.898731,2673400
2013-11-01,70.099998,70.800003,70.099998,70.410004,59.226799,1790100
2013-11-04,70.690002,70.769997,70.070000,70.309998,59.142673,1727900
2013-11-05,70.160004,70.279999,69.639999,70.080002,58.949207,1601400
2013-11-06,70.349998,70.400002,70.099998,70.180000,59.033314,1087700
2013-11-07,70.379997,70.430000,69.610001,69.820000,58.730503,2003600
2013-11-08,69.750000,70.650002,69.750000,70.309998,59.142673,1467000
2013-11-11,70.500000,70.500000,70.089996,70.089996,58.957619,751600
2013-11-12,70.040001,70.290001,69.800003,69.879997,58.780960,1396800
2013-11-13,69.750000,71.230003,69.750000,71.059998,59.773548,12437900
2013-11-14,71.019997,71.489998,70.910004,70.980003,59.706261,2186900
2013-11-15,71.110001,71.330002,71.040001,71.300003,59.975433,1440300
2013-11-18,71.449997,71.839996,71.220001,71.480003,60.126846,1462000
2013-11-19,71.360001,72.040001,71.230003,71.750000,60.353954,2599300
2013-11-20,71.889999,71.900002,71.349998,71.709999,60.320305,1964900
2013-11-21,71.500000,71.790001,71.470001,71.589996,60.219364,1741500
2013-11-22,71.500000,71.790001,71.410004,71.500000,60.143661,1849500
2013-11-25,71.570000,71.919998,71.449997,71.500000,60.143661,1952900
2013-11-26,71.500000,71.650002,70.440002,70.510002,59.310890,3031100
2013-11-27,70.500000,71.139999,70.419998,70.489998,59.294071,1676400
2013-11-28,70.510002,70.699997,70.250000,70.370003,59.193138,516300
2013-11-29,70.489998,71.059998,70.300003,70.440002,59.252026,1730100
2013-12-02,70.160004,70.779999,70.059998,70.440002,59.252026,1851500
2013-12-03,69.949997,69.989998,68.889999,69.559998,58.511795,2780500
2013-12-04,69.129997,69.339996,68.089996,69.000000,58.040737,2702300
2013-12-05,68.550003,68.919998,67.800003,68.169998,57.342560,2775000
2013-12-06,68.849998,69.470001,68.639999,69.050003,58.082813,2461900
2013-12-09,69.239998,70.430000,69.239998,69.750000,58.671619,2835100
2013-12-10,69.709999,69.750000,69.199997,69.349998,58.335140,2451200
2013-12-11,69.040001,69.290001,68.250000,68.449997,57.578087,2849800
2013-12-12,68.110001,68.559998,67.879997,68.120003,57.300510,2439900
2013-12-13,68.010002,68.370003,67.839996,68.230003,57.393040,2199500
2013-12-16,68.889999,69.480003,68.669998,69.000000,58.040737,2519800
2013-12-17,69.370003,69.370003,68.720001,68.750000,57.830448,2000900
2013-12-18,68.989998,69.989998,68.919998,69.849998,58.755730,2462000
2013-12-19,69.910004,70.750000,69.760002,70.580002,59.369785,2431900
2013-12-20,70.839996,71.339996,70.209999,70.260002,59.100616,5189900
2013-12-23,70.730003,70.930000,70.400002,70.800003,59.554855,1276600
2013-12-24,71.099998,71.300003,70.820000,71.099998,59.807205,679400
2013-12-27,71.500000,71.599998,71.000000,71.290001,59.967018,1198300
2013-12-30,71.000000,71.480003,71.000000,71.480003,60.126846,1043400
2013-12-31,71.500000,71.699997,71.389999,71.410004,60.067959,1008400
2014-01-02,71.300003,71.639999,70.779999,71.589996,60.219364,1576100
2014-01-03,71.370003,71.459999,71.110001,71.389999,60.051144,1243400
2014-01-06,71.449997,71.500000,70.610001,70.699997,59.470718,2737700
2014-01-07,71.000000,71.440002,70.970001,70.970001,59.697853,1374100
2014-01-08,70.959999,71.180000,70.669998,71.000000,59.723083,1293700
2014-01-09,71.099998,71.290001,70.559998,71.120003,59.824028,1824200
2014-01-10,71.389999,71.419998,71.110001,71.180000,59.874489,1699500
2014-01-13,71.199997,71.500000,71.120003,71.209999,59.899731,1922900
2014-01-14,71.400002,71.459999,70.900002,70.900002,59.638962,2193800
2014-01-15,71.230003,71.250000,71.000000,71.059998,59.773548,1574900
2014-01-16,71.019997,71.360001,70.879997,71.360001,60.025902,2022100
2014-01-17,71.139999,72.040001,71.129997,71.860001,60.446499,2678400
2014-01-20,71.860001,72.860001,71.860001,72.860001,61.287647,1465400
2014-01-21,72.900002,73.349998,72.809998,72.980003,61.388603,3761900
2014-01-22,73.239998,73.349998,72.769997,73.180000,61.556835,2850300
2014-01-23,72.099998,72.099998,71.309998,71.419998,60.631481,2885000
2014-01-24,71.000000,71.279999,70.080002,70.489998,59.841953,3252200
2014-01-27,70.300003,70.400002,68.820000,69.379997,58.899632,2907600
2014-01-28,69.459999,69.769997,69.110001,69.540001,59.035469,1693500
2014-01-29,69.220001,69.370003,68.570000,68.769997,58.381783,2541600
2014-01-30,69.220001,69.870003,69.040001,69.720001,59.188274,1668100
2014-01-31,69.129997,69.230003,68.610001,68.930000,58.517616,2048700
2014-02-03,68.809998,68.879997,67.650002,68.500000,58.152561,2724300
2014-02-04,68.650002,68.800003,67.900002,68.059998,57.779034,1874600
2014-02-05,68.059998,69.169998,67.839996,69.080002,58.644958,2736300
2014-02-06,69.209999,70.220001,69.059998,69.980003,59.409004,2067000
2014-02-07,70.489998,70.500000,69.680000,70.099998,59.510876,1311900
2014-02-10,70.349998,70.459999,69.709999,69.980003,59.409004,1200400
2014-02-11,70.110001,70.550003,70.000000,70.120003,59.527870,1838200
2014-02-12,70.279999,70.750000,70.279999,70.550003,59.892891,1568100
2014-02-13,70.519997,71.379997,70.279999,71.199997,60.444706,1950500
2014-02-14,71.209999,71.349998,70.830002,71.209999,60.453201,1222100
2014-02-18,71.400002,71.750000,71.150002,71.449997,60.656948,1521500
2014-02-19,71.580002,72.559998,71.470001,72.389999,61.454952,3011900
2014-02-20,72.559998,72.940002,72.320000,72.800003,61.803020,3039700
2014-02-21,72.760002,72.889999,72.410004,72.559998,61.599270,1622200
2014-02-24,72.599998,72.889999,72.110001,72.489998,61.539852,1642200
2014-02-25,72.800003,72.879997,72.449997,72.699997,61.718140,1664500
2014-02-26,73.000000,73.150002,72.000000,72.089996,61.200264,2146200
2014-02-27,72.349998,72.690002,71.900002,72.389999,61.454952,2369500
2014-02-28,72.489998,72.860001,71.949997,71.949997,61.081413,2306500
2014-03-03,71.290001,72.250000,71.239998,71.900002,61.038986,1643200
2014-03-04,72.300003,72.500000,71.750000,71.839996,60.988022,1901200
2014-03-05,72.019997,72.559998,71.820000,72.339996,61.412518,2360500
2014-03-06,72.559998,72.559998,71.849998,71.870003,61.013508,1888900
2014-03-07,72.160004,72.250000,71.580002,71.699997,60.869183,1416300
2014-03-10,71.699997,71.970001,71.470001,71.690002,60.860699,1471300
2014-03-11,71.779999,72.559998,71.599998,72.330002,61.403999,3211300
2014-03-12,72.190002,72.419998,71.760002,72.339996,61.412518,2372800
2014-03-13,72.550003,72.550003,71.480003,71.809998,60.962566,2079700
2014-03-14,71.730003,71.870003,71.040001,71.169998,60.419239,1684200
2014-03-17,71.269997,71.720001,71.040001,71.449997,60.656948,2028200
2014-03-18,71.599998,71.910004,71.529999,71.900002,61.038986,1631400
2014-03-19,72.000000,72.000000,71.599998,71.839996,60.988022,1515900
2014-03-20,71.709999,72.279999,71.500000,72.190002,61.285175,1697400
2014-03-21,71.970001,72.440002,71.970001,72.160004,61.259682,3939800
2014-03-24,72.300003,72.559998,72.080002,72.430000,61.488930,2803400
2014-03-25,72.599998,72.849998,72.550003,72.699997,61.718140,1593900
2014-03-26,72.879997,73.290001,72.470001,72.639999,61.667198,2064000
2014-03-27,72.800003,72.930000,72.099998,72.209999,61.302147,1995300
2014-03-28,72.489998,72.750000,72.330002,72.440002,61.497391,1431100
2014-03-31,72.680000,73.150002,72.599998,72.889999,61.879433,2563100
2014-04-01,73.110001,73.389999,73.000000,73.180000,62.125610,1680200
2014-04-02,73.309998,73.489998,72.930000,73.190002,62.134113,2024100
2014-04-03,73.250000,73.250000,72.559998,72.910004,61.896420,1454400
2014-04-04,73.180000,73.180000,72.760002,72.910004,61.896420,1445000
2014-04-07,72.769997,73.029999,72.529999,73.019997,61.989780,1841500
2014-04-08,73.000000,73.260002,72.800003,73.099998,62.057713,1647900
2014-04-09,73.040001,73.330002,73.029999,73.250000,62.185059,1365100
2014-04-10,73.309998,73.370003,72.709999,72.849998,61.845478,2000000
2014-04-11,72.769997,72.980003,72.400002,72.849998,61.845478,1880100
2014-04-14,73.089996,73.239998,72.699997,72.839996,61.836979,1797600
2014-04-15,73.059998,73.110001,72.709999,72.910004,61.896420,1981600
2014-04-16,73.059998,73.320000,72.949997,73.309998,62.235981,2057600
2014-04-17,73.279999,73.459999,73.089996,73.419998,62.329365,2060700
2014-04-21,73.470001,73.690002,73.400002,73.540001,62.431244,1583400
2014-04-22,72.949997,73.000000,72.309998,72.459999,62.114067,1832600
2014-04-23,72.500000,72.550003,72.099998,72.129997,61.831188,1366300
2014-04-24,72.339996,72.389999,72.059998,72.269997,61.951187,1240800
2014-04-25,72.150002,72.440002,72.089996,72.410004,62.071205,1444900
2014-04-28,72.419998,72.500000,72.139999,72.489998,62.139774,1122500
2014-04-29,72.400002,72.839996,72.360001,72.750000,62.362667,1495700
2014-04-30,72.720001,73.290001,72.709999,73.150002,62.705551,1790800
2014-05-01,73.150002,73.339996,72.790001,72.940002,62.525528,1056400
2014-05-02,73.059998,73.320000,72.910004,73.190002,62.739834,1092400
2014-05-05,73.099998,73.129997,72.800003,73.099998,62.662693,1305300
2014-05-06,73.010002,73.089996,72.760002,73.000000,62.576973,1194000
2014-05-07,72.820000,73.330002,72.820000,73.110001,62.671268,1159000
2014-05-08,73.279999,73.550003,73.019997,73.230003,62.774128,1300800
2014-05-09,73.110001,73.370003,72.910004,73.089996,62.654114,843500
2014-05-12,73.180000,73.610001,73.160004,73.529999,63.031292,1421100
2014-05-13,73.669998,73.690002,73.250000,73.580002,63.074139,955700
2014-05-14,73.500000,73.650002,73.370003,73.519997,63.022736,703800
2014-05-15,73.559998,73.650002,72.910004,73.199997,62.748421,1348900
2014-05-16,73.320000,73.400002,72.550003,72.839996,62.439796,1107700
2014-05-20,72.900002,73.680000,72.400002,73.400002,62.919861,2193200
2014-05-21,73.610001,74.290001,73.480003,74.290001,63.682770,1984000
2014-05-22,75.290001,75.930000,75.000000,75.459999,64.685730,3231100
2014-05-23,75.599998,75.720001,75.120003,75.300003,64.548561,1195600
2014-05-26,75.459999,75.800003,75.199997,75.250000,64.505722,579100
2014-05-27,75.650002,75.879997,75.160004,75.320000,64.565704,1559300
2014-05-28,75.389999,75.430000,74.699997,75.160004,64.428566,1497600
2014-05-29,74.910004,75.199997,74.339996,74.760002,64.085663,1360400
2014-05-30,74.459999,74.959999,74.260002,74.639999,63.982815,1784700
2014-06-02,75.000000,75.160004,74.459999,74.660004,63.999931,1150000
2014-06-03,74.510002,74.820000,74.330002,74.559998,63.914219,1306000
2014-06-04,74.360001,75.110001,74.269997,74.900002,64.205666,1473100
2014-06-05,75.000000,75.000000,74.400002,74.570000,63.922794,1853100
2014-06-06,74.550003,74.790001,74.410004,74.730003,64.059959,1032400
2014-06-09,74.730003,75.440002,74.580002,75.239998,64.497139,1744700
2014-06-10,75.110001,75.500000,75.089996,75.230003,64.488556,1088700
2014-06-11,75.110001,75.239998,74.639999,74.860001,64.171394,1552100
2014-06-12,74.800003,74.800003,74.169998,74.690002,64.025658,1473300
2014-06-13,74.610001,75.519997,74.519997,75.230003,64.488556,1570200
2014-06-16,75.230003,75.550003,75.019997,75.120003,64.394295,1607100
2014-06-17,75.279999,75.470001,75.089996,75.180000,64.445694,801200
2014-06-18,75.209999,75.379997,74.949997,75.360001,64.600006,1430200
2014-06-19,75.309998,75.360001,74.790001,75.099998,64.377113,9734800
2014-06-20,75.199997,75.400002,74.930000,74.970001,64.265686,5936100
2014-06-23,75.000000,75.349998,74.830002,75.190002,64.454269,1527500
2014-06-24,75.110001,75.480003,74.930000,75.080002,64.359970,1755400
2014-06-25,75.160004,75.400002,74.849998,74.889999,64.197113,1435500
2014-06-26,74.849998,75.529999,74.760002,75.339996,64.582855,1619300
2014-06-27,75.430000,76.169998,75.339996,76.029999,65.174332,1649400
2014-06-30,76.110001,76.709999,75.980003,76.279999,65.388657,1661500
2014-07-02,76.440002,77.099998,76.320000,77.010002,66.014427,2142000
2014-07-03,77.449997,77.639999,77.059998,77.110001,66.100143,1402500
2014-07-04,77.110001,77.389999,77.110001,77.160004,66.142982,462200
2014-07-07,77.239998,77.559998,77.000000,77.559998,66.485886,2004700
2014-07-08,77.430000,77.830002,77.099998,77.830002,66.717323,2193500
2014-07-09,77.839996,78.580002,77.639999,78.500000,67.291656,2118900
2014-07-10,77.849998,78.360001,77.750000,78.339996,67.154488,2059300
2014-07-11,78.320000,78.449997,78.059998,78.339996,67.154488,1278200
2014-07-14,78.519997,78.910004,78.500000,78.760002,67.514526,1908700
2014-07-15,78.690002,79.449997,78.690002,79.190002,67.883156,2015100
2014-07-16,79.519997,79.839996,79.349998,79.699997,68.320335,2190700
2014-07-17,79.849998,79.919998,79.519997,79.779999,68.388908,2183200
2014-07-18,79.699997,80.139999,79.620003,79.699997,68.320335,2378900
2014-07-21,79.720001,79.959999,79.650002,79.949997,68.534637,1853300
2014-07-22,79.389999,79.580002,79.220001,79.400002,68.673035,1957800
2014-07-23,79.589996,79.599998,79.000000,79.260002,68.551941,1361000
2014-07-24,79.209999,79.410004,79.059998,79.309998,68.595169,853400
2014-07-25,79.410004,80.209999,79.379997,79.889999,69.096809,1827300
2014-07-28,79.790001,80.099998,79.669998,79.870003,69.079506,1411900
2014-07-29,79.989998,80.139999,79.830002,79.879997,69.088181,1619500
2014-07-30,80.050003,80.690002,79.980003,80.660004,69.762794,1912400
2014-07-31,80.580002,81.230003,80.059998,80.470001,69.598473,2873300
2014-08-01,80.349998,80.589996,78.949997,79.370003,68.647072,2551600
2014-08-05,79.900002,79.900002,79.110001,79.570000,68.820061,1988700
2014-08-06,79.250000,79.879997,79.000000,79.730003,68.958427,1651500
2014-08-07,79.730003,79.870003,78.959999,79.389999,68.664383,1765200
2014-08-08,79.220001,79.389999,78.680000,78.959999,68.292473,1288700
2014-08-11,78.860001,79.559998,78.779999,79.370003,68.647072,1034600
2014-08-12,79.489998,79.800003,79.099998,79.639999,68.880592,1209100
2014-08-13,79.800003,79.820000,79.360001,79.550003,68.802750,771400
2014-08-14,79.580002,80.309998,79.580002,80.139999,69.313034,1117200
2014-08-15,80.300003,80.410004,79.190002,79.849998,69.062241,1542500
2014-08-18,80.190002,80.930000,80.000000,80.410004,69.546585,1807900
2014-08-19,80.839996,81.839996,80.559998,81.599998,70.575783,2532800
2014-08-20,81.599998,81.750000,81.019997,81.599998,70.575783,1753600
2014-08-21,81.550003,81.910004,81.550003,81.660004,70.627693,2007800
2014-08-22,82.070000,82.150002,80.470001,80.800003,69.883881,2713500
2014-08-25,80.989998,81.449997,80.699997,80.980003,70.039566,1720900
2014-08-26,81.120003,81.120003,80.379997,80.680000,69.780090,2171600
2014-08-27,80.730003,81.050003,80.430000,80.980003,70.039566,1585300
2014-08-28,80.930000,81.000000,80.269997,80.550003,69.667664,2267800
2014-08-29,80.419998,80.849998,80.120003,80.769997,69.857933,2110200
2014-09-02,81.139999,81.239998,80.620003,81.139999,70.177948,2055500
2014-09-03,81.379997,81.470001,80.910004,81.190002,70.221184,2510000
2014-09-04,81.250000,81.330002,80.830002,81.110001,70.151993,2366400
2014-09-05,81.080002,81.120003,80.529999,80.760002,69.849281,1836200
2014-09-08,80.629997,80.900002,80.510002,80.809998,69.892532,1234100
2014-09-09,80.889999,81.680000,80.639999,81.209999,70.238472,2187500
2014-09-10,81.250000,81.389999,80.910004,81.239998,70.264435,1191000
2014-09-11,81.250000,82.180000,81.129997,81.860001,70.800674,2420500
2014-09-12,81.949997,82.269997,81.699997,82.160004,71.060143,1695800
2014-09-15,82.000000,82.220001,81.699997,81.879997,70.817955,1478800
2014-09-16,81.760002,82.650002,81.750000,82.300003,71.181229,2304700
2014-09-17,82.500000,82.769997,82.180000,82.459999,71.319618,1807600
2014-09-18,82.669998,83.199997,82.540001,83.110001,71.881783,1322200
2014-09-19,82.959999,83.110001,81.800003,81.800003,70.748779,7305600
2014-09-22,81.919998,82.250000,81.410004,81.620003,70.593109,1781400
2014-09-23,81.410004,81.870003,81.330002,81.510002,70.497978,1173700
2014-09-24,81.629997,81.849998,80.699997,81.220001,70.247139,2324300
2014-09-25,81.010002,81.029999,79.449997,79.779999,69.001678,2823200
2014-09-26,79.660004,80.839996,79.099998,80.440002,69.572517,2150500
2014-09-29,80.000000,80.040001,79.089996,79.570000,68.820061,2458900
2014-09-30,79.489998,80.760002,79.120003,80.050003,69.235214,2683800
2014-10-01,80.250000,80.330002,79.519997,79.639999,68.880592,2092800
2014-10-02,79.620003,79.790001,78.589996,79.669998,68.906540,2526300
2014-10-03,79.800003,80.430000,79.709999,80.019997,69.209259,2583600
2014-10-06,80.349998,80.949997,80.080002,80.089996,69.269783,1787200
2014-10-07,79.800003,80.580002,79.500000,79.669998,68.906540,2165900
2014-10-08,79.900002,81.089996,79.690002,80.989998,70.048195,2879500
2014-10-09,80.980003,81.190002,80.089996,80.750000,69.840622,2791700
2014-10-10,80.120003,80.629997,79.570000,79.639999,68.880592,2922900
2014-10-14,79.239998,79.599998,78.110001,78.790001,68.145432,2885100
2014-10-15,78.080002,78.480003,76.040001,77.260002,66.822144,3897600
2014-10-16,75.800003,78.309998,75.250000,77.339996,66.891319,3904100
2014-10-17,78.230003,79.089996,77.669998,78.820000,68.171379,2947600
2014-10-20,79.239998,79.480003,78.550003,79.199997,68.500031,1845200
2014-10-21,79.870003,80.300003,79.199997,80.089996,69.269783,2136600
2014-10-22,80.349998,80.349998,79.129997,79.459999,68.724907,2906400
2014-10-23,78.959999,79.449997,78.820000,79.309998,69.248779,2341600
2014-10-24,79.150002,79.629997,78.919998,79.279999,69.222610,1918900
2014-10-27,79.059998,79.099998,78.309998,79.070000,69.039238,1890000
2014-10-28,79.279999,79.639999,79.129997,79.470001,69.388496,1788700
2014-10-29,79.650002,79.660004,78.500000,79.129997,69.091637,1896600
2014-10-30,79.199997,79.900002,79.029999,79.610001,69.510742,1732300
2014-10-31,80.000000,80.650002,79.790001,80.010002,69.859993,2633600
2014-11-03,80.000000,80.320000,79.680000,80.010002,69.859993,1655400
2014-11-04,80.139999,80.930000,79.800003,80.320000,70.130676,2079900
2014-11-05,80.739998,81.589996,80.410004,81.269997,70.960152,2869700
2014-11-06,81.599998,81.900002,80.790001,81.160004,70.864113,1777700
2014-11-07,81.010002,81.480003,80.650002,81.080002,70.794250,1276900
2014-11-10,81.180000,81.650002,81.099998,81.580002,71.230827,1492100
2014-11-11,null,null,null,null,null,null
2014-11-12,81.610001,82.250000,81.389999,82.250000,71.815834,2284200
2014-11-13,82.400002,82.559998,81.919998,82.150002,71.728516,1389800
2014-11-14,82.440002,82.470001,81.860001,82.209999,71.780907,1903900
2014-11-17,82.040001,82.779999,82.019997,82.230003,71.798378,2059800
2014-11-18,82.489998,82.629997,82.099998,82.139999,71.719780,1433400
2014-11-19,82.339996,83.120003,81.900002,82.900002,72.383377,2785400
2014-11-20,82.769997,83.080002,82.669998,83.040001,72.505615,1606300
2014-11-21,83.199997,83.209999,82.470001,82.529999,72.060318,1606400
2014-11-24,82.949997,83.050003,82.019997,82.470001,72.007919,1419700
2014-11-25,82.559998,82.660004,82.150002,82.320000,71.876953,1971500
2014-11-26,82.400002,82.910004,82.339996,82.790001,72.287331,1171700
2014-11-27,82.970001,83.330002,82.800003,83.330002,72.758827,1108900
2014-11-28,83.199997,83.870003,83.099998,83.160004,72.610390,1628900
2014-12-01,83.389999,83.709999,82.199997,82.779999,72.278595,2689300
2014-12-02,82.209999,82.430000,80.720001,81.419998,71.091110,3000100
2014-12-03,81.500000,82.129997,81.029999,81.589996,71.239540,2315000
2014-12-04,81.300003,81.500000,79.889999,80.629997,70.401344,4003700
2014-12-05,80.629997,80.919998,79.419998,80.400002,70.200539,2859500
2014-12-08,79.989998,80.180000,77.830002,79.849998,69.720284,3729000
2014-12-09,79.389999,79.910004,78.629997,79.910004,69.772690,2318600
2014-12-10,79.449997,79.699997,77.410004,78.610001,68.637589,9226900
2014-12-11,78.160004,79.550003,78.019997,78.489998,68.532814,2725400
2014-12-12,78.279999,78.300003,76.900002,77.410004,67.589821,2752500
2014-12-15,77.669998,78.120003,76.629997,77.580002,67.738251,3007100
2014-12-16,77.550003,79.650002,77.120003,78.559998,68.593925,3248800
2014-12-17,78.750000,79.910004,78.290001,79.629997,69.528191,2526900
2014-12-18,80.000000,80.180000,78.779999,79.260002,69.205147,3174000
2014-12-19,79.660004,80.309998,78.660004,79.220001,69.170204,10127000
2014-12-22,80.199997,80.220001,79.190002,79.470001,69.388496,1887700
2014-12-23,79.620003,80.500000,79.480003,80.239998,70.060822,2539600
2014-12-24,80.500000,80.750000,79.910004,80.309998,70.121925,704100
2014-12-29,80.489998,81.209999,80.199997,80.820000,70.567238,1596700
2014-12-30,81.000000,81.220001,80.209999,80.430000,70.226715,1154500
2014-12-31,80.550003,80.709999,79.809998,80.239998,70.060822,1200600
2015-01-02,80.300003,80.900002,79.959999,80.699997,70.462463,1543200
2015-01-05,80.300003,80.660004,78.389999,78.879997,68.873337,3387300
2015-01-06,78.989998,79.089996,77.599998,78.320000,68.384392,2899400
2015-01-07,78.919998,79.559998,78.110001,78.349998,68.410576,2462600
2015-01-08,78.900002,79.070000,78.279999,78.830002,68.829704,2352100
2015-01-09,79.029999,79.029999,77.199997,77.480003,67.650940,2648500
2015-01-12,77.180000,77.449997,76.099998,76.809998,67.065948,2865100
2015-01-13,77.099998,77.779999,75.769997,76.699997,66.969894,2770900
2015-01-14,75.550003,76.080002,74.949997,75.680000,66.079292,3779800
2015-01-15,75.650002,76.040001,74.809998,75.120003,65.590340,3090800
2015-01-16,74.839996,76.089996,74.580002,75.510002,65.930862,3150100
2015-01-19,75.699997,75.989998,75.050003,75.800003,66.184082,883600
2015-01-20,76.089996,76.089996,75.110001,75.410004,65.843552,2477900
2015-01-21,75.169998,77.150002,75.050003,76.610001,66.891312,3300500
2015-01-22,74.349998,75.370003,73.440002,74.709999,65.877281,8556400
2015-01-23,75.220001,76.570000,74.910004,75.419998,66.503326,3221400
2015-01-26,75.440002,75.809998,75.029999,75.309998,66.406334,2172300
2015-01-27,75.000000,75.400002,74.180000,75.120003,66.238792,2952800
2015-01-28,75.519997,75.580002,73.900002,73.930000,65.189507,3242500
2015-01-29,74.160004,74.430000,72.620003,74.110001,65.348213,3383100
2015-01-30,73.370003,73.410004,71.739998,71.739998,63.258408,5181300
2015-02-02,72.519997,73.279999,72.160004,72.910004,64.290077,2927400
2015-02-03,74.010002,75.110001,73.709999,74.830002,65.983086,3959400
2015-02-04,74.849998,75.150002,74.000000,74.129997,65.365829,2139000
2015-02-05,74.480003,75.690002,74.300003,75.389999,66.476875,2923100
2015-02-06,75.889999,76.879997,75.629997,76.070000,67.076477,3381600
2015-02-09,75.889999,76.910004,75.629997,76.400002,67.367462,1870900
2015-02-10,76.949997,77.019997,75.699997,76.419998,67.385101,2607000
2015-02-11,76.410004,77.050003,76.139999,76.730003,67.658470,1839000
2015-02-12,77.099998,77.519997,76.430000,77.419998,68.266884,2788000
2015-02-13,77.680000,78.080002,77.389999,77.540001,68.372711,2725100
2015-02-17,77.790001,78.050003,77.300003,77.699997,68.513771,1955700
2015-02-18,77.690002,77.699997,76.559998,76.790001,67.711372,2401300
2015-02-19,76.500000,77.620003,75.610001,77.230003,68.099342,3109200
2015-02-20,76.919998,77.209999,75.559998,76.010002,67.023582,3161800
2015-02-23,75.510002,75.570000,74.440002,75.129997,66.247620,2719000
2015-02-24,74.500000,75.559998,74.449997,75.050003,66.177078,2446200
2015-02-25,76.559998,77.930000,76.550003,77.800003,68.601959,4582300
2015-02-26,78.000000,78.769997,77.839996,78.070000,68.840034,2729400
2015-02-27,78.000000,79.150002,77.900002,78.309998,69.051666,3719900
2015-03-02,78.480003,78.559998,77.750000,78.220001,68.972290,1811500
2015-03-03,78.400002,78.400002,76.970001,77.040001,67.931808,2565300
2015-03-04,77.000000,77.300003,76.389999,77.040001,67.931808,1944000
2015-03-05,77.199997,77.980003,76.940002,77.099998,67.984718,2030400
2015-03-06,77.250000,77.830002,76.699997,77.160004,68.037621,2150300
2015-03-09,77.279999,77.370003,76.720001,76.930000,67.834808,1577500
2015-03-10,76.500000,76.650002,75.070000,75.690002,66.741417,2404300
2015-03-11,75.800003,76.500000,75.339996,75.980003,66.997131,1729900
2015-03-12,76.010002,76.760002,75.980003,76.349998,67.323387,1969300
2015-03-13,76.230003,76.269997,75.099998,75.690002,66.741417,1737400
2015-03-16,75.779999,76.760002,75.610001,76.300003,67.279305,2689300
2015-03-17,75.830002,76.309998,75.199997,76.160004,67.155861,2470400
2015-03-18,76.089996,76.320000,75.379997,75.949997,66.970665,2448400
2015-03-19,76.239998,76.290001,75.400002,75.639999,66.697334,2770500
2015-03-20,76.150002,76.559998,75.849998,76.389999,67.358650,7484100
2015-03-23,76.480003,77.099998,76.470001,76.709999,67.640816,2057300
2015-03-24,76.629997,77.379997,76.449997,77.019997,67.914169,1904400
2015-03-25,77.300003,77.650002,76.050003,76.050003,67.058846,2480600
2015-03-26,76.250000,76.639999,75.540001,75.790001,66.829590,2302300
2015-03-27,75.919998,76.120003,74.910004,75.089996,66.212341,2072600
2015-03-30,75.160004,76.040001,74.790001,75.110001,66.229988,2497900
2015-03-31,75.000000,76.540001,74.379997,76.239998,67.226387,3799500
2015-04-01,76.440002,76.639999,75.750000,76.250000,67.235214,2604400
2015-04-02,76.449997,77.199997,76.320000,76.800003,67.720177,1984100
2015-04-06,76.519997,77.669998,76.330002,77.070000,67.958275,1815100
2015-04-07,77.430000,78.160004,77.279999,77.809998,68.610764,2215700
2015-04-08,77.769997,78.570000,77.699997,78.400002,69.131027,2243700
2015-04-09,78.449997,79.360001,78.400002,79.080002,69.730621,2562400
2015-04-10,79.269997,79.669998,78.980003,79.599998,70.189140,2128400
2015-04-13,79.720001,80.190002,79.459999,80.190002,70.709396,2116500
2015-04-14,80.209999,80.599998,80.040001,80.320000,70.824020,3652900
2015-04-15,80.500000,81.410004,80.410004,81.250000,71.644081,4229400
2015-04-16,81.050003,81.529999,80.639999,81.239998,71.635262,3143500
2015-04-17,80.910004,80.930000,80.410004,80.760002,71.211998,2165000
2015-04-20,81.000000,81.440002,80.860001,81.269997,71.661705,2252900
2015-04-21,80.660004,80.769997,80.089996,80.300003,71.483658,2101800
2015-04-22,80.099998,80.209999,79.199997,79.989998,71.207695,2094800
2015-04-23,79.660004,80.650002,79.639999,80.449997,71.617180,1891000
2015-04-24,80.550003,80.800003,80.239998,80.580002,71.732918,1763500
2015-04-27,80.750000,80.910004,80.360001,80.680000,71.821945,1911100
2015-04-28,80.639999,80.919998,80.160004,80.900002,72.017799,1407700
2015-04-29,80.500000,80.970001,80.349998,80.900002,72.017799,1577300
